Date,AT-Neu,BR-Npw,BW-Gum,BW-Nxr,CA-DBB,CA-SCB,CA-SCC,CH-Cha,CH-Dav,CH-Oe2,CN-Hgu,DE-Dgw,DE-Hte,DE-SfN,DE-Zrk,FI-Hyy,FI-Lom,FI-Si2,FI-Sii,FR-LGt,HK-MPM,ID-Pag,IT-BCi,IT-Cas,JP-BBY,JP-Mse,JP-Swl,KR-CRK,MAERC,MY-MLM,NL-Hor,NZ-Kop,PH-RIf,RU-Ch2,RU-Che,RU-Cok,RU-Fy2,RU-SAM,RU-Vrk,SE-Deg,SE-St1,SE-Sto,UK-LBT,US-A03,US-A10,US-Atq,US-Beo,US-Bes,US-Bgl,US-Bi1,US-Bi2,US-Brw,US-BZB,US-BZF,US-BZS,US-CRT,US-DPW,US-EDN,US-EML,US-Ho1,US-HRA,US-HRC,US-Ics,US-Ivo,US-LA1,US-LA2,US-Los,US-MRM,US-Myb,US-NC4,US-NGB,US-NGC,US-ORv,US-OWC,US-PFa,US-Snd,US-Sne,US-Srr,US-StJ,US-Tw1,US-Tw3,US-Tw4,US-Tw5,US-Twt,US-Uaf,US-WPT
5/8/2000,10.23,19.23,14.27,13.65,5.89,-1.59,-0.17,11.47,4.67,11.75,-0.39,13.25,8.97,9.33,6.95,3.41,-3.43,2.85,2.55,12.59,23.67,20.85,13.47,16.83,3.73,NA,12.17,13.49,18.59,NA,13.65,10.17,21.39,-3.61,-5.97,-9.89,3.23,-6.89,-5.55,1.21,-6.85,-9.37,10.99,NA,-19.19,-15.93,-18.49,-18.79,6.83,10.31,10.57,-19.19,0.15,-2.07,0.15,8.81,20.95,NA,-17.15,2.19,17.43,17.43,-17.33,-15.95,21.85,20.69,4.13,12.83,10.87,19.67,-18.49,-3.85,15.53,12.93,5.89,10.65,10.65,9.93,17.37,9.41,9.69,9.41,9.53,9.49,0.09,11.61
5/16/2000,4.41,13.19,11.53,12.57,7.71,1.77,2.67,5.63,2.21,10.29,-0.23,12.09,8.91,5.95,6.17,8.79,0.31,7.87,5.89,7.39,23.93,NA,14.71,15.05,9.65,16.43,15.11,15.85,15.39,23.19,6.53,7.09,NA,-0.45,-1.65,-7.03,6.41,-1.95,-2.39,4.69,-3.41,-0.87,9.99,NA,-15.33,-14.15,-16.35,-16.41,7.81,15.61,14.35,-15.33,4.77,4.45,4.77,3.97,20.65,16.01,-14.55,5.77,17.29,17.29,-10.99,-15.11,22.19,21.81,2.63,8.69,15.79,10.71,-16.35,-2.11,10.57,8.69,4.85,15.55,15.55,16.15,10.17,16.47,17.19,16.47,16.03,17.27,5.79,10.97
5/24/2000,4.09,19.91,10.91,11.93,6.17,2.49,2.85,9.45,5.35,11.01,0.15,9.07,7.29,5.47,6.23,6.57,3.57,4.87,4.85,7.33,23.99,NA,14.49,18.01,11.87,15.75,16.01,16.21,19.63,22.17,7.59,5.39,NA,0.71,0.73,-4.75,11.15,-2.67,1.97,0.91,3.53,-1.27,7.61,NA,-13.37,-10.37,-10.01,-10.07,10.05,15.49,16.15,-13.37,3.65,3.15,3.65,11.35,21.71,12.55,-7.41,7.53,22.83,22.83,-8.19,-10.65,23.45,22.53,7.51,12.95,15.85,22.93,-10.01,-10.75,13.75,13.53,8.51,15.87,15.87,13.97,12.99,15.03,15.29,15.03,15.05,15.15,3.95,15.87
6/1/2000,10.95,19.07,10.65,11.17,8.57,3.97,6.81,13.77,7.35,13.29,-2.67,13.25,7.01,8.91,8.39,4.55,4.49,5.53,3.09,12.57,24.47,NA,16.77,19.33,NA,16.33,16.47,16.17,19.91,NA,11.07,4.85,18.49,2.91,3.89,-1.37,8.67,-0.67,3.97,6.31,1.71,2.89,11.87,NA,-5.43,-0.07,-5.01,-4.79,8.97,14.87,15.33,-5.43,9.11,8.83,9.11,11.61,21.31,13.87,-4.19,7.63,18.87,18.87,-4.13,-3.07,21.43,19.69,2.95,14.33,14.69,16.89,-5.01,-2.95,14.39,11.59,7.45,14.67,14.67,13.67,15.25,13.69,14.19,13.69,13.99,14.25,10.89,15.99
6/9/2000,11.83,17.01,10.83,13.37,10.89,7.31,8.49,15.35,8.79,10.59,-4.49,13.01,11.37,11.27,10.91,8.99,4.09,6.51,7.35,14.37,NA,22.69,17.35,20.17,12.73,17.97,12.91,17.21,17.31,NA,9.59,4.75,NA,11.05,10.47,3.19,10.99,2.99,8.01,7.39,4.11,-5.11,14.03,NA,0.63,1.27,-0.03,1.45,9.23,18.73,18.85,0.63,13.11,13.79,13.11,18.05,20.63,20.51,5.09,6.85,19.21,19.21,5.81,4.37,22.19,20.41,11.51,24.45,17.55,20.39,-0.03,7.11,21.69,18.71,19.13,17.63,17.63,16.67,23.19,17.05,17.27,17.05,17.11,17.57,13.77,20.73
6/17/2000,12.31,15.91,12.39,13.63,9.11,6.85,7.63,15.09,9.95,16.41,3.35,16.19,14.45,9.67,10.81,10.67,6.71,9.47,6.85,16.55,23.73,NA,17.39,18.99,15.43,20.31,17.79,22.15,20.47,NA,16.47,4.91,NA,7.77,7.45,5.75,11.63,-1.55,10.69,8.37,0.69,-0.35,17.43,NA,4.97,2.17,6.97,6.19,11.29,16.61,17.85,4.97,10.27,10.21,10.27,16.07,22.29,NA,9.41,16.05,23.87,23.87,8.83,8.45,23.65,22.37,12.77,18.41,16.87,21.95,6.97,6.87,18.23,16.67,13.07,16.91,16.91,15.29,18.79,16.59,16.81,16.59,16.23,16.87,11.07,19.89
6/25/2000,8.27,17.69,10.89,12.35,12.05,11.51,12.09,11.77,4.49,10.89,3.57,11.47,10.59,11.97,9.23,14.53,9.03,13.01,12.83,13.21,24.59,22.69,19.11,18.63,NA,22.41,NA,21.51,NA,22.77,8.85,12.31,NA,11.23,10.51,9.53,8.95,7.31,11.77,16.33,9.81,6.95,14.75,NA,-2.65,0.17,1.59,-3.43,12.59,14.11,15.51,-2.65,12.09,9.35,12.09,16.41,NA,NA,5.09,13.97,23.43,23.43,7.51,4.93,NA,NA,10.59,18.21,15.07,19.73,1.59,8.61,17.85,16.87,8.91,15.23,15.23,14.51,21.11,14.85,15.01,14.85,15.01,15.37,11.99,19.35
7/3/2000,13.39,15.79,8.15,11.15,9.07,10.83,12.19,14.51,7.57,13.49,0.99,9.89,10.09,9.95,8.61,12.31,8.49,10.63,10.55,12.39,24.21,NA,19.63,18.73,16.39,19.27,17.47,21.75,NA,16.95,14.17,4.79,NA,11.39,11.17,4.51,12.67,7.65,8.19,8.91,8.33,4.19,-1.09,NA,1.77,4.89,3.01,1.75,16.29,11.67,13.67,1.77,14.73,15.07,14.73,15.99,20.77,13.83,7.71,11.57,23.65,23.65,5.89,6.67,23.19,22.17,12.31,18.47,14.11,18.71,3.01,7.85,16.37,16.89,14.27,14.13,14.13,14.13,18.83,13.09,13.11,13.09,13.27,13.77,13.17,19.45
7/11/2000,NA,8.77,8.71,10.15,11.75,9.17,10.35,7.17,NA,10.27,7.21,7.79,8.31,-3.39,NA,9.75,4.95,5.89,9.35,9.59,24.99,21.45,16.45,14.13,NA,22.47,19.99,20.09,21.17,21.01,8.43,5.11,NA,14.07,13.23,10.85,13.59,5.33,11.99,9.39,NA,2.65,13.11,NA,1.93,7.35,1.11,0.81,18.81,13.21,14.41,1.93,6.41,6.19,6.41,16.93,22.59,NA,4.75,13.59,24.77,24.77,5.71,5.47,24.73,24.55,15.69,19.63,14.77,19.17,1.11,8.53,19.17,18.27,14.15,14.99,14.99,14.13,18.19,14.01,13.85,14.01,14.15,14.27,14.07,20.63
7/19/2000,10.41,11.19,10.03,12.23,12.41,11.49,12.67,13.07,7.27,13.87,7.69,9.65,10.27,7.05,9.09,12.53,12.19,11.35,11.59,14.27,25.33,20.79,17.93,17.51,NA,NA,19.63,19.81,14.17,22.73,12.33,7.93,18.89,11.99,9.97,7.11,14.33,9.57,10.15,10.83,9.49,9.61,12.35,NA,6.19,9.63,6.43,6.21,13.55,13.87,16.15,6.19,8.01,7.51,8.01,14.49,23.27,NA,6.01,12.95,20.57,20.57,7.17,6.99,20.03,21.31,10.21,19.85,16.73,20.51,6.43,4.25,18.69,16.47,8.25,16.85,16.85,15.41,16.73,16.31,16.33,16.31,16.39,16.97,7.97,18.97
7/27/2000,11.95,17.03,9.81,12.09,14.11,11.07,11.83,14.17,4.83,14.53,-2.45,12.35,12.23,11.73,10.41,11.31,9.77,8.63,9.77,13.07,NA,NA,19.53,16.87,20.35,22.83,19.01,19.51,NA,NA,13.73,2.01,NA,10.31,10.67,8.01,12.17,10.23,10.49,9.79,8.65,9.89,15.53,NA,0.29,7.43,1.93,3.19,17.01,13.87,17.03,0.29,8.57,8.37,8.57,18.45,NA,NA,4.77,12.69,21.09,21.09,NA,6.19,21.05,20.81,14.45,NA,18.23,20.05,1.93,0.55,21.67,19.07,15.35,18.03,18.03,16.81,18.99,18.89,18.63,18.89,18.47,19.35,7.83,21.53
8/4/2000,NA,NA,9.41,13.01,13.49,12.89,14.81,NA,NA,NA,NA,13.81,12.41,NA,9.99,12.71,8.49,9.39,9.95,10.05,NA,NA,21.61,NA,NA,NA,NA,NA,NA,NA,11.89,1.19,NA,5.81,5.63,6.19,11.45,11.95,NA,11.51,5.33,2.79,18.59,NA,NA,8.67,2.01,NA,17.63,16.03,17.45,NA,10.19,10.37,10.19,15.93,NA,NA,5.17,NA,23.61,23.61,3.91,4.51,NA,NA,14.37,NA,15.33,NA,2.01,NA,17.31,17.13,13.41,15.61,15.61,13.49,NA,14.89,15.19,14.89,15.17,15.17,11.51,19.33
8/12/2000,15.43,NA,12.71,NA,NA,5.39,6.69,18.31,11.95,18.41,6.13,NA,12.21,17.69,13.67,9.19,1.33,7.29,7.33,16.95,25.27,NA,22.03,18.23,NA,NA,NA,NA,21.09,NA,NA,NA,NA,NA,NA,NA,NA,-1.65,NA,6.47,NA,NA,NA,NA,-10.69,NA,NA,NA,13.25,11.59,12.25,-10.69,6.81,6.87,6.81,NA,26.81,NA,NA,NA,NA,NA,NA,NA,24.27,24.79,7.55,NA,16.55,NA,NA,-1.07,16.29,14.49,9.29,16.23,16.23,14.13,13.79,14.27,14.37,14.27,14.29,14.39,-2.47,18.27
8/20/2000,13.09,18.43,11.81,14.21,10.47,5.45,6.31,14.49,9.89,15.41,3.09,11.01,10.33,11.59,7.49,8.77,4.67,7.09,7.07,13.11,25.97,22.01,21.97,18.23,18.05,20.69,20.65,18.71,20.31,NA,12.51,3.47,NA,2.73,0.95,2.21,10.07,3.29,0.25,7.93,0.83,1.61,15.89,NA,-5.17,-2.29,-7.57,-5.57,15.45,13.27,14.51,-5.17,1.33,0.89,1.33,15.37,22.11,14.33,-4.51,12.47,22.05,22.05,-6.89,-5.93,22.59,22.47,10.41,16.25,15.83,16.53,-7.57,-0.73,15.61,14.15,12.15,15.83,15.83,15.03,15.83,14.55,14.41,14.55,14.45,15.83,0.63,18.81
8/28/2000,7.37,NA,10.93,14.23,7.83,-2.29,-2.35,12.75,8.01,10.69,4.11,9.31,10.37,8.47,7.13,8.69,-0.87,6.25,5.63,10.09,NA,22.59,19.75,14.65,14.87,22.75,18.73,17.87,20.57,NA,10.81,3.21,NA,4.21,2.55,2.35,12.23,-1.69,3.33,4.35,2.31,2.21,13.39,NA,-1.85,3.17,0.41,-0.87,11.23,14.07,14.41,-1.85,3.67,3.49,3.67,18.73,19.33,NA,1.71,16.29,23.61,23.61,-0.01,0.71,23.53,23.61,9.59,19.23,14.33,NA,0.41,4.21,20.79,19.37,11.97,14.29,14.29,12.01,18.43,14.17,13.11,14.17,14.69,14.43,4.23,21.63
9/5/2000,8.45,22.49,15.21,17.49,6.99,1.63,2.61,7.53,5.93,11.51,-2.65,9.93,2.89,7.87,5.89,5.65,-0.11,4.25,4.47,12.93,23.29,20.85,15.57,12.43,14.25,20.93,12.81,14.75,22.41,NA,12.19,2.81,NA,-1.57,-7.35,-1.73,5.55,-0.61,3.01,4.25,1.97,-2.77,14.95,NA,-3.19,-5.05,-4.29,-5.03,12.35,11.13,13.75,-3.19,0.67,0.39,0.67,15.25,23.69,14.03,-5.13,9.19,20.53,20.53,-5.09,-4.75,23.19,22.39,9.81,13.85,14.17,18.27,-4.29,-1.27,16.01,16.09,9.57,13.83,13.83,13.57,15.45,13.85,13.73,13.85,13.79,14.65,-1.51,17.53
9/13/2000,7.75,18.49,15.69,16.51,5.97,6.97,7.49,9.45,4.71,11.61,0.31,4.61,10.63,7.69,6.63,2.83,2.39,0.73,0.81,8.29,21.41,NA,17.43,15.27,14.71,22.05,16.75,11.13,21.19,NA,11.35,2.99,NA,-3.79,-3.83,-5.63,2.09,-3.83,-1.75,0.79,0.55,0.27,11.79,NA,-10.09,-8.73,-10.15,-10.35,10.21,16.27,18.23,-10.09,-5.63,-6.03,-5.63,11.57,24.23,17.69,-10.83,8.01,15.69,15.69,-13.07,-10.21,18.95,18.61,10.61,12.47,17.59,21.15,-10.15,-2.53,13.03,14.15,7.75,17.05,17.05,18.33,13.89,17.89,17.57,17.89,17.09,18.57,-1.43,15.73
9/21/2000,7.91,19.53,15.83,18.47,4.63,-1.93,-1.65,10.05,5.27,10.37,2.41,8.65,7.41,7.41,6.73,2.65,1.11,0.89,0.03,13.83,24.41,23.59,15.51,12.31,8.29,15.35,15.43,12.57,20.73,NA,12.45,3.27,NA,-2.57,-2.99,-4.65,2.85,-4.31,-5.97,2.45,0.83,1.75,13.55,NA,-9.01,-9.05,-10.49,-10.11,5.69,14.71,14.95,-9.01,-4.59,-5.13,-4.59,8.27,22.73,14.85,-12.17,9.47,13.57,13.57,-13.99,-16.99,20.25,19.97,-1.61,13.47,16.01,NA,-10.49,-3.67,10.05,12.35,1.01,15.89,15.89,15.43,13.59,14.27,14.45,14.27,14.95,14.83,-1.31,13.31
9/29/2000,3.59,19.95,16.09,18.31,2.95,-11.23,-9.59,NA,3.41,5.77,0.81,11.43,9.83,7.21,7.93,7.37,5.05,7.03,6.49,6.99,23.77,22.89,13.95,12.03,8.85,14.07,11.63,11.33,17.29,NA,9.81,8.05,19.95,-7.23,-7.57,-8.29,4.73,-7.59,-4.31,1.35,2.25,2.69,8.13,NA,-9.43,-14.15,-8.65,-8.63,6.89,14.07,13.97,-9.43,-7.05,-7.65,-7.05,8.65,20.41,12.61,NA,5.43,13.95,13.95,NA,-11.53,18.85,18.49,8.29,10.87,14.95,17.61,-8.65,-5.83,13.75,10.25,7.01,15.01,15.01,14.83,12.77,13.79,13.85,13.79,13.83,14.19,-7.47,12.53
10/7/2000,-0.51,20.59,17.21,20.61,2.29,-1.25,-1.13,4.31,3.45,2.89,0.89,7.05,7.45,-3.03,5.05,5.73,0.41,5.33,5.45,5.65,23.99,23.65,12.81,7.07,7.77,14.79,12.49,4.03,16.29,NA,7.41,6.45,NA,-11.19,-11.11,NA,0.39,-14.59,-6.13,3.41,2.53,4.93,4.27,NA,-15.11,-13.53,-13.09,-12.61,2.57,12.69,11.89,-15.11,-10.17,-9.97,-10.17,4.21,17.61,8.99,-13.35,2.51,6.23,6.23,-16.71,-15.61,12.17,13.03,0.27,8.33,11.71,9.31,-13.09,-10.81,5.45,7.29,0.45,11.27,11.27,11.87,7.59,9.97,9.99,9.97,10.09,10.49,-9.47,8.61
10/15/2000,5.13,21.43,15.89,18.19,4.67,-4.05,-1.67,8.93,2.57,7.41,-2.91,9.39,9.47,-5.99,7.15,0.73,-1.31,2.79,2.63,10.25,NA,NA,13.69,9.71,0.43,10.99,11.05,4.61,15.67,NA,5.95,5.99,22.75,-21.63,-21.69,-16.01,-0.19,-18.87,-9.21,1.75,0.37,1.01,6.37,NA,-11.67,-12.15,-12.07,-11.89,2.21,13.23,12.23,-11.67,-11.21,-10.25,-11.21,8.95,17.47,NA,-19.93,2.25,8.81,8.81,-21.39,-15.45,15.83,14.87,4.65,9.53,12.73,12.31,-12.07,-9.81,9.53,10.77,3.61,12.49,12.49,13.65,9.65,11.55,11.59,11.55,11.61,12.23,-10.67,11.49
10/23/2000,4.45,19.59,18.53,19.39,3.07,-11.81,-5.87,5.09,1.97,4.37,-6.75,8.79,7.65,2.07,7.21,-3.17,-9.23,-4.87,-4.63,NA,21.07,NA,11.97,5.67,NA,9.11,8.89,3.25,15.25,NA,8.75,6.31,NA,-19.71,-19.69,-20.99,NA,-24.53,-8.51,-9.89,-9.07,-7.19,5.99,NA,-18.01,-15.35,-16.39,-15.99,2.53,9.37,7.45,-18.01,-14.67,-15.43,-14.67,6.81,17.81,9.47,-19.75,-0.55,15.01,15.01,-21.37,-19.31,17.05,15.75,-0.75,7.65,8.59,12.29,-16.39,-7.89,10.03,8.79,2.13,8.89,8.89,10.75,6.75,7.69,7.69,7.69,7.77,8.41,-12.83,12.17
10/31/2000,-2.81,NA,16.39,18.37,NA,-15.97,-16.93,2.33,-8.91,0.83,-7.75,3.03,4.71,-1.31,1.87,-4.43,-8.41,-2.81,-3.01,4.01,15.73,NA,10.11,6.37,2.95,10.07,9.63,2.63,13.27,NA,4.31,8.49,NA,-25.11,-24.89,-31.17,NA,-27.17,-15.07,-1.75,-10.53,-12.29,3.97,NA,-17.65,-20.73,-17.85,-18.51,-2.55,10.17,8.95,-17.65,-15.63,-15.13,-15.63,1.83,17.49,8.99,-21.51,3.93,15.01,15.01,-23.43,-18.23,19.11,18.41,3.95,4.87,8.73,5.27,-17.85,-10.77,4.83,5.43,3.13,8.43,8.43,10.11,3.79,7.67,7.57,7.67,7.89,8.27,-20.49,8.13
11/8/2000,-4.23,19.95,16.83,17.37,-2.95,-16.53,-16.69,-0.01,-6.65,0.41,-8.83,4.23,NA,-1.83,NA,-7.13,-8.13,NA,-10.59,4.37,17.47,NA,9.91,2.37,-6.69,NA,7.13,-2.69,13.93,NA,4.73,6.15,20.95,-28.43,-27.33,-25.37,NA,-29.65,-10.07,-6.81,-5.83,-5.83,4.59,NA,-21.49,-23.15,-22.01,-22.03,-5.83,7.05,6.21,-21.49,-12.77,-11.45,-12.77,4.19,14.97,3.79,-20.07,NA,3.87,3.87,-14.53,-18.51,16.39,21.37,-8.79,5.71,4.21,10.79,-22.01,-8.13,5.03,3.43,NA,4.27,4.27,5.67,5.29,2.85,2.71,2.85,2.91,3.27,-12.95,9.71
11/16/2000,NA,20.95,16.65,18.43,-4.33,-18.89,-17.69,NA,-11.47,NA,-12.47,2.17,2.39,-4.83,-0.03,-12.51,-13.77,NA,NA,6.45,12.89,NA,8.23,3.27,NA,3.71,4.43,-4.27,14.95,NA,4.33,5.59,20.79,-32.67,-33.33,-29.53,0.01,-19.69,-18.47,-11.93,-10.15,-8.55,2.73,NA,-19.81,-15.59,-19.89,-20.19,-14.13,5.45,3.35,-19.81,-10.35,-9.49,-10.35,-9.61,16.29,NA,-14.79,-3.19,2.47,2.47,-18.21,-16.65,6.93,6.87,NA,-0.01,1.39,2.33,-19.89,-8.97,-3.67,-5.61,-14.27,2.09,2.09,3.49,-0.33,-2.81,-2.03,-2.81,-0.17,-0.33,-14.17,-3.01
